,id,source,destination,surge_multiplier,price,cab_type,datetime,short_summary,distance
297166,bfcb66a8-dc17-434b-8132-a73dcc0fc034,South Station,Back Bay,1.0,11.0,Uber,2018-11-27 05:33:22, Rain ,3.53
119241,5651afac-f9ce-4ed9-9421-3663ed6f75c8,West End,North End,1.0,3.0,Lyft,2018-11-27 11:57:22, Light Rain ,1.07
153586,0c0b51f4-91bc-43b6-a17e-87024ed47acf,Fenway,Theatre District,1.0,27.0,Uber,2018-11-29 02:32:08, Mostly Cloudy ,2.66
566462,973ad1a8-2b9b-486e-a0f5-9700500b774d,Theatre District,Haymarket Square,1.0,19.5,Lyft,2018-11-28 23:43:38, Overcast ,1.75
51929,26c7a45a-cfa8-4c89-8494-d33615f5b0f9,Beacon Hill,Northeastern University,1.0,9.5,Uber,2018-12-13 17:30:10, Mostly Cloudy ,1.92
119410,3e7446b8-a427-4ecf-b4db-73ed0a2b6e40,South Station,Theatre District,1.0,12.0,Uber,2018-11-27 11:57:23, Light Rain ,1.72
518173,7fbc8b05-6b4d-4527-a6bb-e22402505166,Northeastern University,Financial District,1.0,30.0,Lyft,2018-11-30 18:43:08, Overcast ,4.09
280134,32e3e216-2fe2-4148-97cd-e6fc2944319d,Northeastern University,West End,1.0,8.5,Uber,2018-12-01 17:42:56, Partly Cloudy ,2.86
577255,c24fbe43-a88e-4258-8444-17e1bbc8d027,Northeastern University,Financial District,1.0,36.0,Uber,2018-11-27 13:12:25, Possible Drizzle ,3.31
80399,bd660d04-90ea-4e2b-84c2-f3d14f4fd4d0,Haymarket Square,West End,1.0,15.0,Uber,2018-12-16 07:35:09, Partly Cloudy ,0.61
458186,17e50d72-b601-44a0-b7ca-7f1da308b4b1,West End,South Station,1.0,19.5,Lyft,2018-12-03 11:08:08, Overcast ,2.11
230247,04e56eaf-a5d5-40e5-ac6d-017ceddcff9c,West End,Haymarket Square,1.0,10.5,Lyft,2018-11-29 02:59:22, Mostly Cloudy ,0.78
88268,1e084c4e-9620-4a65-8ddc-27ff1f90b15f,Financial District,Boston University,1.0,27.5,Lyft,2018-11-27 07:18:21, Light Rain ,5.13
551014,3a4ed639-9da6-4442-aa02-d157c7d626f2,Back Bay,Fenway,1.0,8.0,Uber,2018-11-29 19:43:01, Mostly Cloudy ,1.34
78910,4b4e2c6b-6017-4759-adce-aed9e29c5589,Beacon Hill,Fenway,1.0,5.0,Lyft,2018-11-30 15:17:59, Clear ,2.31
573614,d84524be-a6d8-468f-8241-c4cdbd4a8a7d,Fenway,Back Bay,1.0,13.5,Lyft,2018-11-27 12:33:22, Light Rain ,1.44
53257,6a79e182-1860-4236-910a-5badd6d6c2a4,South Station,Beacon Hill,1.0,9.0,Uber,2018-12-02 18:03:03, Light Rain ,2.5
636917,7c56ffb0-9b79-4499-a99b-5d02006361b3,South Station,North Station,1.0,9.5,Uber,2018-11-29 03:24:20, Partly Cloudy ,2.29
609057,f1838393-cce6-471c-bb84-780953e723c0,Financial District,Boston University,1.0,45.0,Uber,2018-12-09 23:52:49, Clear ,5.56
635125,2c99510b-23fe-4267-81e6-233b8229d67a,Back Bay,North End,1.0,22.5,Lyft,2018-12-14 18:15:05, Mostly Cloudy ,2.98
314709,cdc4f569-2b1d-40f2-9066-3caca44460c4,Boston University,Back Bay,1.0,6.5,Uber,2018-11-27 23:27:23, Partly Cloudy ,1.56
319759,d1ee63d3-1c03-4073-9b48-d0b4676e9c68,Beacon Hill,North End,1.0,5.0,Lyft,2018-12-04 04:22:56, Mostly Cloudy ,1.46
61638,3a805dae-d25e-4864-bd67-4f1fb30bec10,Boston University,Theatre District,1.0,17.5,Uber,2018-12-13 10:50:11, Clear ,2.4
185251,c154071d-00af-4f36-aa8d-a3af80d1aed0,South Station,Beacon Hill,1.0,14.0,Uber,2018-12-17 16:20:09, Overcast ,2.58
383542,24218d8a-159d-4425-b171-d019d4985860,West End,Haymarket Square,1.0,10.5,Lyft,2018-12-18 03:10:08, Overcast ,0.78
73584,9a337cde-e3bc-4014-9f84-7f168a8798fb,North End,Theatre District,1.0,27.5,Lyft,2018-11-26 11:50:10, Foggy ,1.55
587572,5dfc7a4e-6827-42a1-afca-81858c192f3f,Theatre District,Boston University,1.0,11.5,Uber,2018-11-29 02:37:54, Mostly Cloudy ,2.62
296848,664e7099-31e2-4c8b-8b96-fd484bbb5131,Theatre District,South Station,1.0,26.0,Lyft,2018-11-28 22:17:08, Overcast ,0.6
373281,2efe9294-2b75-47cf-a4e6-4fc8e68626a4,Theatre District,North End,1.0,9.0,Uber,2018-11-28 16:26:26, Mostly Cloudy ,1.57
281114,d3977178-7490-4cd8-bcc1-7595b489e693,Haymarket Square,Financial District,1.0,16.5,Lyft,2018-12-17 03:30:03, Light Rain ,1.06
14918,7e0c407f-1d31-4878-8e24-9f24db9e469b,Theatre District,South Station,1.0,16.5,Lyft,2018-11-28 12:41:07, Mostly Cloudy ,0.62
234363,6f572b9d-12ae-4487-81a8-821390980027,Beacon Hill,Haymarket Square,1.0,7.5,Uber,2018-12-17 07:50:05, Drizzle ,1.35
64129,cab7dfed-a823-4a87-a8f9-97c51fe1b657,Fenway,North Station,1.0,27.5,Lyft,2018-11-26 09:05:13, Overcast ,3.22
640184,c0852e4b-9fd3-49aa-9cd1-3c8c8ca472e3,Haymarket Square,Theatre District,1.0,13.5,Lyft,2018-11-30 04:08:02, Clear ,1.27
278894,fb4db8d7-d68e-400a-bd38-1c2b9d7a4667,North End,Beacon Hill,1.0,20.5,Uber,2018-12-02 04:08:04, Mostly Cloudy ,1.46
691016,3fab7738-f3bd-406d-bb95-2f79764ac36b,Beacon Hill,Northeastern University,1.0,10.0,Uber,2018-12-02 16:58:01, Light Rain ,1.97
671619,8cd8a514-bc65-4757-a36f-c8c2d13c8ca2,Northeastern University,Back Bay,1.75,19.5,Lyft,2018-12-13 05:00:09, Clear ,1.24
20217,5b6f388c-52cc-4d4b-ad4b-51f096739524,Haymarket Square,Financial District,1.0,7.0,Uber,2018-12-15 03:50:11, Overcast ,0.99
414466,a21a1de9-80bc-4020-a848-c33ae4c8ccce,Haymarket Square,West End,1.0,9.0,Lyft,2018-11-27 03:21:22, Rain ,0.55
602550,e6d801ee-6c99-44ec-a3a0-0aa572ba7937,Northeastern University,Back Bay,1.0,6.5,Uber,2018-12-17 04:50:09, Light Rain ,1.62
490114,6cdb5b66-b191-419e-ad19-be225afaa386,Northeastern University,North Station,1.0,16.5,Uber,2018-11-27 22:03:23, Partly Cloudy ,3.22
472139,650b3f34-ef47-468a-b58a-6efb1594a497,West End,North End,1.0,26.0,Lyft,2018-11-29 20:38:00, Partly Cloudy ,1.08
377406,785b9e09-a244-451b-af70-ef7c1d68bd43,Boston University,North Station,1.0,26.0,Uber,2018-12-16 15:15:06, Overcast ,3.39
120149,592c29a0-3797-4461-b91c-d5f1a1fb544f,Boston University,Financial District,1.0,45.5,Lyft,2018-12-01 23:18:03, Partly Cloudy ,3.67
12310,e97ca241-b828-4c0b-a23c-e20779727932,Haymarket Square,Theatre District,1.0,11.0,Lyft,2018-11-26 11:53:09, Foggy ,1.52
320747,0d2b7073-bb8a-4cff-a792-bfa4cd3b83cd,Haymarket Square,Back Bay,1.0,11.5,Uber,2018-11-26 22:42:24, Possible Drizzle ,2.3
201697,593a5d3d-f430-4beb-b0cb-f604964085c9,North End,Theatre District,1.0,16.0,Uber,2018-12-16 09:40:10, Mostly Cloudy ,1.41
162649,5f605088-08a8-4fdc-9ef5-eb4137b37906,Beacon Hill,Boston University,1.0,9.0,Uber,2018-12-14 15:15:07, Clear ,2.27
265575,97bf1bb4-a00b-4dfa-814a-c6301bcedeec,Fenway,Back Bay,1.0,26.0,Uber,2018-11-30 01:58:02, Clear ,1.5
148926,53a3ccfe-8396-4488-81d9-3046a6456072,Back Bay,Northeastern University,1.0,16.0,Uber,2018-11-30 07:03:03, Clear ,1.22
431311,f603bc3b-2f47-40c4-9bc0-2b21719fe57c,Northeastern University,Beacon Hill,1.0,7.0,Lyft,2018-12-01 05:42:56, Mostly Cloudy ,2.53
1910,79bad6fe-e8d9-488e-910b-dafb96e82efd,North Station,North End,1.0,8.5,Uber,2018-11-26 06:23:02, Overcast ,1.08
55574,26da82ff-e8b8-40da-a3f8-f68e32e27094,North End,West End,1.0,9.0,Uber,2018-11-29 00:05:07, Mostly Cloudy ,1.11
573061,efc2c79e-41a6-4444-a692-04734ed844ae,North End,North Station,1.0,8.0,Uber,2018-11-28 10:14:07, Partly Cloudy ,1.03
361474,b98a79b0-f7b7-4155-a83f-df69583af4ac,North Station,Boston University,1.0,10.5,Uber,2018-12-17 15:45:07, Overcast ,3.01
131426,407d3411-2c88-4949-ba1f-d8082f9a36ce,Financial District,Fenway,1.0,38.5,Uber,2018-12-01 03:13:02, Mostly Cloudy ,4.48
425848,531f69cc-d307-480b-be92-e2579d722442,West End,Haymarket Square,1.0,27.5,Lyft,2018-11-27 20:30:22, Mostly Cloudy ,0.88
630627,b10cd0c9-b216-491f-a862-a011209dda85,West End,Haymarket Square,1.0,7.0,Lyft,2018-11-28 14:53:07, Partly Cloudy ,0.76
341655,5654c1e2-7eb6-4532-9969-af30d25b737d,Haymarket Square,West End,1.0,15.0,Uber,2018-12-17 09:15:11, Drizzle ,0.62
24053,33f75a2f-c1fa-458e-94f4-4f8bf7d8b68a,Theatre District,South Station,1.0,11.0,Lyft,2018-12-17 08:00:10, Light Rain ,0.56
634425,0d2bb493-a278-4575-941b-e74a8ed0206b,Fenway,North Station,1.0,38.5,Lyft,2018-12-18 17:35:14, Clear ,3.23
606241,7b47836d-d548-4dd8-a09a-52cf507d50df,Fenway,Back Bay,1.0,8.5,Uber,2018-11-28 15:41:24, Mostly Cloudy ,1.75
234402,a3a4e179-ca6d-4dd3-8a4c-0db96fcd299b,Beacon Hill,Fenway,1.0,30.5,Uber,2018-12-03 22:27:57, Partly Cloudy ,2.32
268489,bb89fde2-3d8d-45cf-8bd0-71b009a9925f,North Station,North End,1.0,11.5,Uber,2018-11-30 11:48:02, Clear ,1.08
609865,5b84d5c0-0d0f-4110-9aa5-ec4946fcbcee,West End,South Station,1.0,30.0,Lyft,2018-11-28 22:48:41, Overcast ,1.68
172068,b482c427-e384-4bd4-b978-f8c575de92ad,Boston University,Back Bay,1.0,8.5,Uber,2018-12-13 10:35:07, Clear ,1.56
335140,badcf163-5892-4c01-b4d5-3eda2792ee4c,South Station,Beacon Hill,1.0,13.5,Lyft,2018-12-16 19:00:05, Overcast ,2.44
165564,88c46d22-1b73-4e70-8f24-99501e36c7e8,Theatre District,Northeastern University,1.25,38.5,Lyft,2018-11-30 10:53:04, Clear ,2.15
437501,edf16d06-dad2-496d-a676-0457455bf1e0,North End,Financial District,1.0,27.5,Lyft,2018-12-17 14:35:11, Overcast ,1.1
607594,e654cd78-d78b-41ff-ba72-5e27e8f22be0,North End,Beacon Hill,1.0,18.0,Uber,2018-12-17 12:55:03, Overcast ,1.46
586896,58b48ff3-b5b3-46f4-895c-e2047e7ec600,Fenway,Beacon Hill,1.0,32.5,Lyft,2018-11-29 00:18:44, Mostly Cloudy ,2.43
125887,18786e04-ce86-49c6-94d3-fd7d06c74213,Haymarket Square,North Station,1.0,16.0,Uber,2018-11-27 12:03:23, Light Rain ,0.49
493438,43460a25-1a2d-4cd8-a681-38e4368cebc4,South Station,West End,1.0,13.5,Uber,2018-11-30 03:28:01, Clear ,2.74
505872,71c1b397-e78d-41d0-b798-f2ad014b0d0c,Fenway,Theatre District,1.0,19.5,Lyft,2018-12-04 03:47:56, Mostly Cloudy ,2.47
313436,ee90792d-6671-4845-a7fe-2b4fb6e74866,Fenway,West End,1.0,23.0,Uber,2018-12-17 23:20:06, Overcast ,2.72
665506,d01014b4-b855-4193-bbd6-a7771f77a07f,Haymarket Square,Financial District,1.0,11.0,Lyft,2018-11-28 15:31:26, Mostly Cloudy ,0.99
266535,cee91c3e-b3dc-4021-9bf5-9d7a991cb194,Beacon Hill,Fenway,1.0,9.0,Uber,2018-12-01 02:53:00, Overcast ,2.32
653423,af338803-a254-4520-8f33-0f729d7ad0c8,Northeastern University,Beacon Hill,1.0,13.5,Lyft,2018-11-28 17:11:07, Overcast ,2.56
492738,c1488c7f-3618-4260-997a-11ccde25fdcd,North End,Financial District,1.0,9.5,Uber,2018-12-13 17:40:12, Mostly Cloudy ,1.14
314296,324b7ba3-0cad-47ba-adb8-c918e778af73,Beacon Hill,Haymarket Square,1.0,27.5,Lyft,2018-11-30 06:48:02, Clear ,1.38
173130,1e18c03f-5ed6-468c-bc0f-cc7c6c4f8b8d,Financial District,South Station,1.0,3.0,Lyft,2018-12-17 12:40:08, Overcast ,0.46
310455,8626afce-315c-4b20-aa6b-1196800450cf,Theatre District,North End,1.0,19.5,Lyft,2018-11-26 13:35:09, Overcast ,1.74
340465,86fdc905-0dfe-4044-b482-11ea57630737,North Station,Fenway,1.0,34.0,Uber,2018-12-01 14:32:58, Partly Cloudy ,3.05
174736,180e1339-72c9-45e5-bbd1-df5d530f47fc,North End,Theatre District,1.0,17.0,Uber,2018-12-17 14:05:11, Overcast ,1.41
138698,22a9540c-a31c-4edf-a728-b92956853ab9,South Station,North Station,1.0,16.5,Lyft,2018-12-03 22:32:59, Partly Cloudy ,2.35
375269,88a39941-6205-4bbd-8ec5-b24d8804d679,North End,North Station,1.0,13.5,Lyft,2018-11-27 01:48:22, Rain ,1.09
218205,8e049c81-8a5d-44b8-a054-92fabc7998b0,West End,Fenway,1.0,19.5,Lyft,2018-12-17 00:20:03, Rain ,2.94
338111,1e423819-a7e3-4ce4-97b8-e38d8ae592ca,North Station,Haymarket Square,1.0,10.5,Lyft,2018-12-15 07:30:08, Mostly Cloudy ,0.72
651754,afde6f92-5ea9-474a-b9e7-c80e33708e24,Financial District,Fenway,1.0,41.5,Uber,2018-11-27 01:03:23, Rain ,4.48
477378,307f80c5-95de-447e-bc69-92e7d0e84569,Fenway,Beacon Hill,1.25,19.5,Lyft,2018-11-30 14:42:57, Clear ,2.41
362498,c77ce386-c941-4d59-9898-db3634a52606,Fenway,Beacon Hill,1.5,30.0,Lyft,2018-12-03 12:47:58, Overcast ,2.42
436990,b0c63e4f-8539-46bd-8622-d459b673c6ff,West End,South Station,1.0,7.5,Uber,2018-11-30 22:58:08, Overcast ,2.14
666848,d992aa8a-1cd7-4e49-aa9b-a3e766862d84,Theatre District,South Station,1.0,7.5,Uber,2018-11-27 00:18:14, Rain ,0.55
433161,01e8ac44-1f78-4d4b-8d91-58171eb00eab,Financial District,Northeastern University,1.0,11.0,Uber,2018-11-28 22:13:38, Overcast ,2.44
74283,12397177-3707-4ea6-af5e-b49a06b28c66,West End,Northeastern University,1.0,16.5,Lyft,2018-12-14 03:30:10, Overcast ,3.06
521690,e06148b6-95e6-4bc2-8b2b-2de31ca28c3c,West End,Fenway,1.0,17.0,Uber,2018-11-28 21:50:08, Overcast ,2.84
309741,c0b6375d-94a7-4c4e-b6f8-83e1b8fd078f,North Station,South Station,1.0,19.0,Uber,2018-11-27 07:57:22, Light Rain ,2.17
284799,c9a322db-a46a-428c-b179-2acdc9c19264,Boston University,Financial District,1.0,9.0,Lyft,2018-12-16 12:55:05, Overcast ,4.52
321792,c750bf8f-8b8a-4b63-9c05-a4f6a69472eb,Back Bay,North End,1.0,26.0,Lyft,2018-11-29 04:40:02, Mostly Cloudy ,3.05
562200,db01a75a-a044-4947-b078-71048f01f59c,Haymarket Square,Theatre District,1.0,8.5,Uber,2018-12-15 17:00:08, Mostly Cloudy ,1.16
664577,8b086d87-0be9-43d8-aecf-f51c605037e3,North Station,Northeastern University,1.0,10.5,Lyft,2018-12-02 11:03:01, Light Rain ,3.3
450107,6a9cbb3d-4580-41ad-8b18-19bf58751798,Theatre District,North End,1.0,8.5,Uber,2018-12-18 15:10:12, Partly Cloudy ,1.57
583525,b043e366-068e-46d7-9b2e-0f540120b283,Beacon Hill,South Station,1.0,11.5,Uber,2018-12-02 08:27:56, Possible Drizzle ,2.48
160477,dd902f54-7a1c-4466-8e18-20950b9bb267,Haymarket Square,North Station,1.0,3.5,Lyft,2018-12-01 14:33:01, Partly Cloudy ,0.53
282078,03f4c99b-d29e-4548-8112-45e53f2e4651,Haymarket Square,Theatre District,1.0,3.0,Lyft,2018-11-28 20:35:08, Overcast ,1.23
436466,93168abf-1b1b-45d1-a717-c222eff98ad4,North End,Financial District,1.0,5.5,Uber,2018-11-29 17:12:58, Partly Cloudy ,1.04
349778,6146e0e8-0522-4aa4-82b9-01f17d320976,Beacon Hill,Northeastern University,1.0,19.0,Uber,2018-12-01 19:02:56, Partly Cloudy ,1.92
185782,86420baf-7a67-46b7-a49e-681ae92bfd82,Northeastern University,Beacon Hill,1.0,13.5,Lyft,2018-12-03 09:38:02, Overcast ,2.46
615768,a7a1bf54-5bb0-4de8-8593-7b75abd8f45c,South Station,North Station,1.0,16.5,Lyft,2018-12-01 22:32:56, Partly Cloudy ,1.86
283595,f3f42b2a-ab97-479f-bf4f-2f66c7fd9f0b,West End,Boston University,1.0,10.5,Uber,2018-12-13 09:05:05, Clear ,2.8
149367,8e03ef99-b1ce-43fe-bdc9-330ae8eb9cae,Boston University,North Station,1.0,3.0,Lyft,2018-11-28 12:02:07, Mostly Cloudy ,3.5
15826,b4dfc05a-ab06-497c-9b71-d5e0297e3f5e,Northeastern University,Theatre District,1.0,10.5,Uber,2018-11-30 13:33:00, Clear ,1.91
31262,8548437c-9e40-438f-98fe-d0f5e34f105a,Fenway,Financial District,1.0,20.5,Uber,2018-12-17 21:40:11, Mostly Cloudy ,7.19
468576,cdf54790-da3c-49a3-9d59-f839d2ee1790,North End,Financial District,1.0,10.5,Lyft,2018-11-26 19:02:10, Overcast ,1.08
469411,81a89ade-461a-41d2-a136-67010421dcc6,Northeastern University,West End,1.0,30.0,Lyft,2018-12-13 22:55:14, Mostly Cloudy ,2.82
496602,c64aeac3-0dc5-434c-8bae-893f9cc67f6f,West End,Haymarket Square,1.0,12.5,Uber,2018-12-01 05:58:01, Mostly Cloudy ,1.02
44277,9122d708-c9e4-4a3e-b3d5-a19a95334301,Haymarket Square,Back Bay,1.0,13.0,Uber,2018-11-27 04:45:22, Rain ,3.8
238857,d4311412-878a-4611-be91-3d8eecd96bca,South Station,Theatre District,1.0,19.5,Lyft,2018-12-13 17:45:10, Mostly Cloudy ,1.07
293838,ff9eb2ad-a688-4408-b6d0-fcfe2bc27bd5,Haymarket Square,Theatre District,1.0,7.5,Uber,2018-12-14 22:25:15, Mostly Cloudy ,1.16
196685,1fa6dba6-2237-4441-bcf9-f3e80785003d,Beacon Hill,South Station,1.0,32.5,Lyft,2018-11-27 09:48:22, Light Rain ,2.36
527969,d1c77f74-ae00-4959-be8c-faf0c562ce38,South Station,Beacon Hill,1.0,21.5,Uber,2018-11-27 02:42:23, Rain ,2.58
210454,88102217-da48-451b-9d84-05248569dee4,Back Bay,Boston University,1.25,32.5,Lyft,2018-11-29 22:38:02, Partly Cloudy ,1.44
5566,45b97da9-27ac-464e-9932-a8444c6afadc,West End,Northeastern University,1.0,11.0,Lyft,2018-11-29 14:18:00, Partly Cloudy ,3.01
578732,c544b847-f0e9-4eaa-9108-3b9917fdfd5e,Northeastern University,West End,1.0,16.5,Lyft,2018-12-03 17:18:07, Mostly Cloudy ,2.82
431003,6911904a-7cea-456b-a184-e36388267c79,North End,Back Bay,1.0,13.0,Uber,2018-12-03 11:28:02, Overcast ,2.33
286202,eca12137-9eff-40fa-b652-7868f37cd1f2,Back Bay,North End,1.0,36.0,Uber,2018-11-30 16:32:55, Clear ,3.4
63988,469a8b7b-01f8-4ae4-b4b8-9dffbacdf978,North End,Financial District,1.0,26.5,Uber,2018-12-17 22:05:14, Overcast ,1.07
268958,2f7a0da4-6a8b-4580-b2c5-4ffcb14d2b8b,Theatre District,Boston University,1.0,24.0,Uber,2018-11-28 17:17:07, Overcast ,2.62
15098,7d9a81a9-c2b0-4a66-9ab8-0f2f2225e944,Northeastern University,Theatre District,1.0,32.5,Lyft,2018-12-02 11:48:03, Light Rain ,2.58
417343,555e026e-7e9c-45fc-9af8-9f634ddd023c,Fenway,Beacon Hill,1.0,25.0,Uber,2018-12-13 20:40:16, Mostly Cloudy ,2.48
381446,129e6d98-a93e-4f2a-a72b-4ef1d30f0134,Haymarket Square,Financial District,1.0,26.0,Lyft,2018-11-26 11:23:10, Foggy ,1.03
644742,c808d924-7481-4ca9-8c66-ddeba8f92ddb,Fenway,Back Bay,1.0,8.0,Uber,2018-12-01 18:28:02, Partly Cloudy ,1.6
33738,54892185-59ad-4583-8599-da8e7f3e9c28,Boston University,Financial District,1.0,8.5,Uber,2018-11-30 19:38:10, Overcast ,4.72
212845,8b761a77-57cb-47f1-a8db-7520c24b66d8,Haymarket Square,Back Bay,1.0,22.5,Lyft,2018-11-29 07:38:03, Mostly Cloudy ,1.94
108473,f0b4e783-56d8-4b6c-a63d-18fd7851147b,Beacon Hill,North End,1.0,19.5,Lyft,2018-11-27 03:12:23, Rain ,1.46
591284,0a870045-90cf-4593-8209-8ed00fe0ac56,South Station,Theatre District,1.0,7.5,Uber,2018-12-16 05:40:10, Clear ,1.3
629564,54b755b3-4a87-4645-b984-08860a7252ac,Back Bay,North End,1.0,13.0,Uber,2018-11-26 19:47:09, Overcast ,3.4
415329,a68116fd-c19f-4b0c-be9f-d12cf1948182,Theatre District,Boston University,1.0,32.5,Lyft,2018-11-28 12:29:07, Mostly Cloudy ,3.16
1603,3f4a35e1-ba89-41c4-8b73-856ec59ca655,Boston University,Theatre District,1.0,34.0,Lyft,2018-12-14 16:25:09, Clear ,2.96
318636,08ffd0da-5da4-48d5-aab9-bf470f094fe9,Beacon Hill,North End,1.0,8.0,Uber,2018-12-01 08:18:01, Mostly Cloudy ,1.35
626457,efa30ebc-f4c2-4701-8cb6-22bb767be8f6,South Station,Financial District,1.0,5.5,Uber,2018-11-27 08:33:22, Light Rain ,0.63
480314,7784888d-064d-4692-b4a5-91d320d37f84,South Station,Theatre District,1.0,13.5,Lyft,2018-12-17 06:00:07, Possible Drizzle ,1.2
583894,3300a9bf-7665-46b8-845f-0f7d12e49d2b,Haymarket Square,Beacon Hill,1.0,7.0,Uber,2018-11-30 17:32:56, Mostly Cloudy ,0.91
132224,9552d96d-f008-4a1a-9d13-a5c165898dc1,Northeastern University,North Station,1.0,25.0,Uber,2018-11-27 20:45:24, Mostly Cloudy ,3.22
106084,db58c052-feee-4d9a-8731-51b1be8711c2,Fenway,Beacon Hill,1.0,16.5,Lyft,2018-12-16 11:20:03, Overcast ,2.39
435805,6b381e94-c2e2-4b23-9f64-b0d797e9145d,South Station,Back Bay,1.0,34.0,Lyft,2018-12-01 05:27:57, Mostly Cloudy ,2.25
576677,6b6f1f41-9091-4ec8-afa2-0205ae4d3a26,Northeastern University,West End,1.0,16.0,Uber,2018-11-30 06:48:02, Clear ,2.86
216917,84a41578-4d6c-446c-ad78-dd7497f2a07f,South Station,Financial District,1.0,16.5,Lyft,2018-11-29 11:17:57, Partly Cloudy ,0.66
664100,9be7d804-66cd-4a07-bbe9-8f745dd6035b,Haymarket Square,Beacon Hill,1.0,27.5,Uber,2018-11-30 23:43:07, Overcast ,1.36
180768,9e22a82b-cd1f-4a0f-838f-ccd991a0bd78,Beacon Hill,Haymarket Square,1.0,16.5,Lyft,2018-11-27 20:36:22, Mostly Cloudy ,1.38
194260,7174479c-2585-4c00-afe0-0b325748ec12,North Station,Haymarket Square,1.0,15.0,Uber,2018-11-26 23:39:14, Light Rain ,0.56
305894,5ee1d1f2-d988-4644-be5c-6f4be286ad50,Boston University,Theatre District,1.0,32.5,Lyft,2018-12-02 06:58:02, Overcast ,2.95
30753,113757ac-51c9-4c99-97a6-cf564b5c1a56,Back Bay,Northeastern University,1.0,8.0,Uber,2018-12-18 15:10:15, Partly Cloudy ,1.22
288848,6b4061c2-d725-48f2-b9a0-3a1b3260c74f,Financial District,Haymarket Square,1.0,7.5,Uber,2018-11-28 14:41:24, Partly Cloudy ,1.25
601277,ed88360c-63d1-4ef5-a813-7ca20cf775ac,North End,Financial District,1.0,7.5,Uber,2018-11-28 12:16:28, Mostly Cloudy ,1.07
584300,3dce8a99-c97d-462f-8df8-a37d7bc82029,South Station,Back Bay,1.0,16.5,Lyft,2018-11-29 09:42:58, Mostly Cloudy ,2.39
270776,05d79a3a-91ba-40fe-be2a-8e156ac38f7b,Boston University,West End,1.0,33.5,Uber,2018-12-18 17:50:03, Clear ,3.04
648664,6de4ae8a-d7a0-4b85-b911-0ec458332fe0,West End,Haymarket Square,1.0,9.0,Lyft,2018-11-28 19:26:08, Overcast ,0.76
547931,c66b77d7-b6dd-4258-838b-75f96a5e2915,South Station,Back Bay,1.0,22.5,Lyft,2018-12-01 03:18:00, Mostly Cloudy ,2.42
36203,6732bc38-fb6e-4a45-a156-c5dcbb582b49,Fenway,Financial District,1.0,11.5,Uber,2018-11-28 21:38:08, Overcast ,3.65
498621,efb63ba5-95e0-4c47-b2a7-5768c58c743e,Northeastern University,Financial District,1.0,27.5,Lyft,2018-11-28 17:08:07, Overcast ,4.08
43083,4ceaa847-beab-4777-a381-94101644358b,Back Bay,North End,1.0,32.5,Uber,2018-11-29 07:08:02, Mostly Cloudy ,2.33
355559,efb1fd59-d4c9-4df2-bd3b-b97368498b76,North End,Beacon Hill,1.0,22.5,Lyft,2018-11-28 16:59:07, Mostly Cloudy ,1.82
667040,4cd66ca1-acc5-46de-903a-49caf45127f6,Northeastern University,Theatre District,1.0,9.0,Uber,2018-11-29 17:18:04, Partly Cloudy ,1.91
558682,d9295031-ec91-4386-8e31-c5369255e442,Financial District,Haymarket Square,1.0,27.5,Uber,2018-11-28 09:37:35, Partly Cloudy ,1.25
400553,fce26bfb-86e2-4a91-aa24-43a0fbf3bff5,North End,Back Bay,1.0,12.0,Uber,2018-12-13 21:25:10, Mostly Cloudy ,3.67
499216,343ff3d9-af8d-42e2-bf59-d90c300220d1,Northeastern University,Financial District,1.0,13.5,Lyft,2018-12-14 10:20:07, Partly Cloudy ,4.15
667225,e3f57824-4eb0-44ec-88ee-5eb24ca3e7de,North End,Beacon Hill,1.0,10.0,Uber,2018-11-30 22:07:58, Overcast ,1.9
433101,22f9312e-7fd9-4157-bbd7-fd4c61754148,Northeastern University,West End,1.0,9.0,Uber,2018-12-01 02:22:56, Overcast ,2.86
511913,0220b397-dfe4-492b-8ec8-157c47e8551a,South Station,North Station,1.25,38.0,Lyft,2018-11-29 03:05:07, Partly Cloudy ,2.25
21027,3969d379-6219-461c-8cdf-fc14c7a408e3,North End,North Station,1.0,7.0,Lyft,2018-12-13 16:35:08, Mostly Cloudy ,1.1
326965,2828254f-be34-4b24-b55d-eb9e5bdc5b51,South Station,North Station,1.0,29.0,Uber,2018-11-29 01:08:07, Mostly Cloudy ,2.29
38250,90cb53c4-4a06-4397-af63-792e167d5b54,Fenway,West End,1.0,9.5,Uber,2018-11-28 14:50:07, Partly Cloudy ,2.72
186898,7baeef86-a5ab-44ff-bc71-159d07ca235c,West End,Fenway,1.0,19.5,Uber,2018-11-26 21:17:09, Overcast ,2.84
535698,8cfe1769-0e14-4384-b3cc-84055d5079ca,West End,Northeastern University,1.0,34.0,Uber,2018-12-01 14:02:57, Partly Cloudy ,3.15
555628,11c325b6-42b4-4471-81c4-8d512ad13d31,Haymarket Square,Financial District,1.0,11.0,Lyft,2018-12-15 04:00:08, Overcast ,1.01
233923,0cafbb30-2176-4e26-b795-8b23c054eb35,South Station,North Station,1.0,5.0,Lyft,2018-12-15 14:25:09, Overcast ,1.69
411070,23a208d6-fc7e-4603-b075-93bbf098d6d2,South Station,West End,1.0,8.5,Uber,2018-11-29 10:43:02, Partly Cloudy ,1.89
